OrderID,CustomerID,ProductCategory,OrderValue,OrderDate,Region,PaymentMethod
5495,C0937,Electronics,7537.53,2024-10-18,North,Net Banking
5496,C1951,Sports,18362.47,2024-11-10,West,Wallet
5497,C1192,Books,35702.17,2024-10-02,South,Wallet
5498,C2517,Toys,16632.74,2024-10-10,Central,UPI
5499,C0383,Electronics,16426.41,2024-09-16,East,Net Banking
5500,C1723,Home & Kitchen,38480.63,2024-09-20,West,COD
5501,C2398,Toys,21338.42,2024-09-16,East,Net Banking
5502,C1011,Beauty,16979.61,2024-09-15,South,COD
5503,C0313,Books,45397.85,2024-10-13,North,Credit Card
5504,C0960,Beauty,18730.38,2024-11-12,West,COD
5505,C0404,Home & Kitchen,18240.57,2024-09-20,West,Wallet
5506,C0187,Toys,33637.04,2024-11-16,West,Credit Card
5507,C0931,Sports,19289.95,2024-09-20,East,Debit Card
5508,C1783,Toys,36958.66,2024-10-18,East,Net Banking
5509,C1895,Books,7238.05,2024-10-16,North,Net Banking
5510,C0417,Electronics,23141.49,2024-09-08,Central,Net Banking
5511,C0502,Home & Kitchen,19335.85,2024-10-04,West,COD
5512,C2627,Toys,11647.03,2024-11-25,North,Credit Card
5513,C0401,Books,16037.9,2024-09-30,Central,UPI
5514,C0761,Books,14965.04,2024-09-10,East,COD
5515,C1329,Sports,23058.13,2024-09-24,West,UPI
5516,C0664,Beauty,8802.36,2024-10-04,West,Wallet
5517,C2164,Books,49066.01,2024-10-28,South,COD
5518,C2115,Toys,15151.82,2024-09-06,West,Net Banking
5519,C1756,Home & Kitchen,6977.12,2024-10-28,West,Wallet
5520,C0848,Apparel,24015.09,2024-09-09,South,Debit Card
5521,C0853,Sports,27513.79,2024-10-22,West,Net Banking
5522,C2833,Apparel,18034.1,2024-09-17,South,COD
5523,C1767,Sports,25295.7,2024-10-31,Central,UPI
5524,C1665,Sports,34764.31,2024-10-04,Central,COD
5525,C1612,Beauty,34034.29,2024-09-23,North,Wallet
5526,C1371,Toys,18650.71,2024-10-01,East,UPI
5527,C1421,Toys,1463.89,2024-11-07,Central,Credit Card
5528,C1943,Apparel,28968.98,2024-09-11,East,COD
5529,C1841,Books,47585.93,2024-09-02,East,Credit Card
5530,C2793,Sports,36944.76,2024-10-23,West,UPI
5531,C1941,Beauty,29848.86,2024-10-30,West,Wallet
5532,C1389,Home & Kitchen,12882.61,2024-10-26,North,COD
5533,C2886,Toys,1574.54,2024-11-07,East,Credit Card
5534,C0742,Books,10659.88,2024-10-22,South,Net Banking
5535,C2985,Apparel,9176.07,2024-11-30,South,Credit Card
5536,C2636,Apparel,24209.84,2024-09-14,North,Net Banking
5537,C1520,Sports,44371.96,2024-10-25,Central,UPI
5538,C2015,Electronics,21261.13,2024-09-08,East,Credit Card
5539,C2527,Beauty,18722.06,2024-10-07,East,COD
5540,C1656,Beauty,27761.26,2024-09-05,East,Credit Card
5541,C0425,Toys,21355.6,2024-11-14,North,Credit Card
5542,C2395,Toys,40361.29,2024-09-24,North,Credit Card
5543,C1693,Beauty,39775.73,2024-09-02,North,Debit Card
5544,C0756,Sports,19995.53,2024-11-03,North,UPI
5545,C1730,Beauty,1457.61,2024-09-10,West,Net Banking
5546,C0080,Apparel,40348.93,2024-09-11,West,Credit Card
5547,C1826,Toys,2158.02,2024-10-14,North,UPI
5548,C1193,Beauty,10073.57,2024-09-24,West,Net Banking
5549,C0752,Home & Kitchen,45856.65,2024-10-19,Central,Credit Card
5550,C0464,Toys,40454.33,2024-09-21,Central,Debit Card
5551,C1817,Books,48947.62,2024-11-11,North,COD
5552,C0911,Beauty,1818.06,2024-10-21,East,Debit Card
5553,C0250,Apparel,44071.62,2024-11-18,Central,COD
5554,C1332,Electronics,35003.26,2024-09-29,Central,Credit Card
5555,C0522,Books,35094.57,2024-11-03,South,COD
5556,C0357,Apparel,44760.42,2024-09-16,West,Credit Card
5557,C1426,Sports,2577.35,2024-11-12,West,UPI
5558,C0514,Toys,21635.26,2024-10-24,West,Net Banking
5559,C2646,Home & Kitchen,41237.33,2024-10-29,South,COD
5560,C2640,Home & Kitchen,17922.71,2024-09-27,Central,Net Banking
5561,C1085,Beauty,37495.14,2024-11-15,East,UPI
5562,C1855,Sports,227.41,2024-11-09,West,Debit Card
5563,C0012,Books,37458.55,2024-10-17,West,UPI
5564,C0695,Electronics,27371.89,2024-11-25,North,COD
5565,C0704,Beauty,2512.58,2024-09-24,North,Debit Card
5566,C1226,Toys,12061.19,2024-09-05,East,Debit Card
5567,C2221,Beauty,45709.71,2024-11-14,South,Credit Card
5568,C0643,Home & Kitchen,47863.5,2024-10-02,South,Credit Card
5569,C0027,Apparel,12383.99,2024-09-09,North,Credit Card
5570,C1533,Sports,40305.96,2024-10-15,North,UPI
5571,C2533,Sports,11465.86,2024-10-14,East,Debit Card
5572,C2941,Sports,44892.61,2024-09-29,West,COD
5573,C2066,Toys,27807.32,2024-11-11,East,Wallet
5574,C0853,Beauty,9842.32,2024-10-02,South,Credit Card
5575,C1207,Toys,12464.23,2024-09-21,Central,Net Banking
5576,C0542,Electronics,40628.92,2024-09-04,East,COD
5577,C2206,Sports,11677.47,2024-09-17,East,Debit Card
5578,C0371,Apparel,44008.25,2024-09-08,West,Debit Card
5579,C2452,Books,15789.23,2024-11-18,Central,COD
5580,C0549,Electronics,6070.64,2024-10-02,West,Net Banking
5581,C0812,Electronics,24158.88,2024-10-10,Central,Debit Card
5582,C1139,Apparel,3464.21,2024-09-02,West,Credit Card
5583,C2439,Toys,43373.82,2024-11-22,North,COD
5584,C0833,Books,17225.51,2024-09-13,Central,Credit Card
5585,C0741,Books,22426.66,2024-11-29,South,UPI
5586,C1973,Home & Kitchen,11758.53,2024-10-22,South,Net Banking
5587,C1123,Books,16060.4,2024-11-25,Central,Wallet
5588,C1633,Home & Kitchen,19277.14,2024-09-19,North,COD
5589,C1744,Electronics,22537.73,2024-09-30,North,UPI
5590,C2340,Beauty,8084.29,2024-11-08,East,Debit Card
5591,C0563,Home & Kitchen,3241,2024-09-22,North,UPI
5592,C1450,Sports,11666.53,2024-10-13,East,UPI
5593,C1302,Electronics,13690.11,2024-09-18,North,COD
5594,C2621,Electronics,15114.73,2024-11-25,North,COD
5595,C1809,Books,45881.8,2024-10-30,South,Debit Card
5596,C1910,Beauty,48695.47,2024-10-18,East,Credit Card
5597,C0629,Electronics,25184.58,2024-10-01,East,Wallet
5598,C2767,Home & Kitchen,35079.52,2024-11-09,North,COD
5599,C0739,Sports,46397.01,2024-09-01,East,COD
5600,C1979,Books,2263.08,2024-11-03,West,COD
5601,C0813,Apparel,44054.26,2024-09-22,Central,COD
5602,C2287,Books,17842.65,2024-10-16,Central,UPI
5603,C0680,Home & Kitchen,23469.04,2024-11-09,East,Net Banking
5604,C1127,Electronics,44193.34,2024-10-13,Central,Debit Card
5605,C2160,Beauty,9765.85,2024-11-09,South,Debit Card
5606,C2866,Books,35586.95,2024-11-01,South,Net Banking
5607,C0705,Electronics,37033.87,2024-10-05,West,Net Banking
5608,C0514,Sports,29307.15,2024-09-22,East,Debit Card
5609,C0888,Toys,39049.95,2024-10-11,East,UPI
5610,C2399,Books,8603.9,2024-09-21,South,Credit Card
5611,C1436,Electronics,37797.1,2024-11-08,South,Debit Card
5612,C2988,Toys,33250.67,2024-11-21,West,Credit Card
5613,C1229,Books,8769.75,2024-10-23,South,COD
5614,C1032,Apparel,32375.73,2024-09-12,South,Credit Card
5615,C1007,Home & Kitchen,4541.04,2024-11-12,Central,Credit Card
5616,C2434,Electronics,39444.44,2024-11-17,West,Net Banking
5617,C0698,Toys,34741.48,2024-09-06,South,Net Banking
5618,C1633,Electronics,13260.35,2024-10-14,North,COD
5619,C1480,Books,9870.42,2024-09-09,West,Debit Card
5620,C2651,Electronics,1133.4,2024-09-30,Central,UPI
5621,C0205,Sports,38059.86,2024-11-13,South,Credit Card
5622,C1519,Toys,10198.45,2024-11-19,South,Credit Card
5623,C0657,Home & Kitchen,41849.43,2024-09-12,North,COD
5624,C0911,Books,42637.46,2024-11-28,North,Net Banking
5625,C0088,Beauty,7348.6,2024-11-02,North,Debit Card
5626,C1639,Home & Kitchen,20130.62,2024-11-27,West,UPI
5627,C1942,Books,43540.36,2024-10-21,East,Credit Card
5628,C2903,Beauty,35717.77,2024-10-16,North,UPI
5629,C2345,Home & Kitchen,11566.8,2024-09-23,South,Debit Card
5630,C1736,Electronics,22344.71,2024-10-25,South,Credit Card
5631,C2758,Electronics,10437.18,2024-09-26,West,UPI
5632,C0051,Sports,46854.46,2024-11-19,East,Debit Card
5633,C2919,Electronics,48255.88,2024-10-09,South,Credit Card
5634,C2931,Electronics,19575.65,2024-10-06,East,UPI
5635,C0806,Books,9097.12,2024-10-31,West,COD
5636,C1483,Books,47559.89,2024-09-05,West,Wallet
5637,C0854,Toys,12699.19,2024-10-08,South,COD
5638,C0185,Toys,14015.67,2024-10-25,North,Net Banking
5639,C1343,Toys,17140.01,2024-11-05,Central,Net Banking
5640,C0081,Electronics,41826.49,2024-11-03,Central,COD
5641,C2313,Apparel,8786.29,2024-11-29,South,UPI
5642,C0691,Home & Kitchen,28105.02,2024-10-27,East,Debit Card
5643,C1095,Electronics,38474.41,2024-09-22,South,Debit Card
5644,C1415,Books,39088.06,2024-09-26,Central,Net Banking
5645,C2346,Home & Kitchen,22541.04,2024-09-02,South,Debit Card
5646,C1202,Toys,26895.1,2024-09-29,West,Credit Card
5647,C1713,Beauty,28476.43,2024-10-06,West,Credit Card
5648,C0811,Beauty,21805.9,2024-11-30,East,UPI
5649,C2675,Electronics,48965.79,2024-09-01,Central,Debit Card
5650,C0931,Beauty,43743.97,2024-11-20,East,Net Banking
5651,C1098,Apparel,4749.24,2024-10-06,South,Debit Card
5652,C2417,Beauty,995.97,2024-09-05,Central,Credit Card
5653,C1954,Beauty,4066.1,2024-11-26,West,UPI
5654,C1249,Books,42351.21,2024-11-21,West,Wallet
5655,C0385,Home & Kitchen,11261.02,2024-11-04,Central,Debit Card
5656,C1130,Apparel,22959.41,2024-10-21,West,UPI
5657,C2221,Toys,22677.34,2024-11-23,East,Net Banking
5658,C1051,Books,42483.17,2024-09-17,West,Credit Card
5659,C1656,Beauty,46244.89,2024-09-09,East,Wallet
5660,C1217,Sports,4537.97,2024-10-18,Central,Wallet
5661,C2495,Beauty,1870.19,2024-09-08,South,Net Banking
5662,C1948,Sports,8512.47,2024-09-15,North,COD
5663,C1262,Home & Kitchen,2241.28,2024-10-29,Central,Net Banking
5664,C0084,Home & Kitchen,48818.39,2024-10-17,West,Net Banking
5665,C0137,Home & Kitchen,44990.38,2024-09-30,South,Net Banking
5666,C1094,Books,29687.58,2024-10-02,South,UPI
5667,C1624,Books,32300.68,2024-11-25,South,UPI
5668,C1658,Books,35100.98,2024-09-16,Central,Credit Card
5669,C0750,Sports,9332.82,2024-10-23,West,COD
5670,C2632,Home & Kitchen,38848.86,2024-11-18,North,COD
5671,C1852,Beauty,32421.73,2024-10-26,East,Credit Card
5672,C2058,Toys,16607.62,2024-11-16,North,Net Banking
5673,C1929,Toys,10420.26,2024-10-24,South,Debit Card
5674,C2785,Toys,8623.17,2024-11-05,Central,COD
5675,C1973,Books,1397.71,2024-10-11,East,UPI
5676,C2748,Sports,15272.63,2024-09-18,South,UPI
5677,C2845,Books,3121.4,2024-11-22,Central,Net Banking
5678,C2868,Toys,4070.93,2024-10-22,West,UPI
5679,C1668,Books,10454.45,2024-09-08,North,Net Banking
5680,C0668,Beauty,46559.44,2024-11-26,North,Net Banking
5681,C0786,Toys,29093.79,2024-09-23,Central,COD
5682,C0329,Sports,49759.78,2024-11-08,South,Net Banking
5683,C0492,Beauty,7864.14,2024-11-29,East,Credit Card
5684,C0956,Books,4702.76,2024-09-01,Central,Net Banking
5685,C1262,Beauty,13267.24,2024-10-22,Central,Debit Card
5686,C0647,Electronics,10470.09,2024-11-29,Central,COD
5687,C2814,Sports,11872.99,2024-09-12,South,Debit Card
5688,C1239,Sports,49479.44,2024-11-16,North,UPI
5689,C1157,Home & Kitchen,38798.35,2024-11-18,West,Net Banking
5690,C0110,Books,30019.96,2024-09-09,Central,Debit Card
5691,C2207,Books,9653.58,2024-10-18,East,COD
5692,C2173,Apparel,47936.78,2024-10-05,South,COD
5693,C2100,Sports,38832.53,2024-11-24,South,UPI
5694,C2857,Apparel,39182.94,2024-11-28,North,Net Banking
5695,C2969,Beauty,5758.97,2024-10-31,Central,UPI
5696,C1583,Sports,18968.88,2024-11-22,East,Wallet
5697,C0909,Sports,5871.11,2024-11-22,Central,COD
5698,C0213,Electronics,19103.76,2024-10-03,Central,Wallet
5699,C2696,Apparel,45081.37,2024-11-23,Central,UPI
5700,C1346,Electronics,10144.72,2024-10-28,North,UPI
5701,C1950,Electronics,46857.4,2024-09-20,West,Wallet
5702,C1223,Electronics,22423.07,2024-09-07,South,UPI
5703,C2102,Sports,27062.18,2024-11-06,North,Net Banking
5704,C0653,Books,7680.09,2024-09-22,Central,Net Banking
5705,C2254,Apparel,32632.84,2024-10-08,East,COD
5706,C1337,Toys,47336.01,2024-11-24,North,Net Banking
5707,C0604,Beauty,25479.59,2024-11-14,East,COD
5708,C0754,Sports,32411.92,2024-11-20,East,UPI
5709,C0309,Books,27082.88,2024-10-25,Central,Wallet
5710,C0461,Sports,30071.07,2024-10-20,North,Credit Card
5711,C1935,Books,19716.27,2024-09-02,Central,UPI
5712,C2173,Apparel,42064.46,2024-10-01,Central,UPI
5713,C1869,Electronics,31852.01,2024-09-23,West,Credit Card
5714,C2755,Home & Kitchen,14173.43,2024-09-28,East,COD
5715,C1563,Sports,32616.84,2024-11-22,East,Debit Card
5716,C2138,Sports,41100.75,2024-11-02,North,UPI
5717,C0732,Electronics,36841.08,2024-10-08,South,Debit Card
5718,C0665,Sports,43868.88,2024-09-28,West,COD
5719,C0077,Beauty,4682.23,2024-09-20,South,Net Banking
5720,C1492,Apparel,644.96,2024-11-10,East,COD
5721,C1849,Books,41180.32,2024-11-30,North,Credit Card
5722,C2499,Books,32520.45,2024-10-28,North,Credit Card
5723,C1203,Apparel,18895.54,2024-09-18,East,UPI
5724,C1442,Home & Kitchen,11269.83,2024-10-25,East,COD
5725,C0325,Sports,26731.87,2024-10-27,East,Debit Card
5726,C2784,Electronics,48549.69,2024-10-22,East,COD
5727,C2240,Apparel,6118.05,2024-11-12,West,Net Banking
5728,C1019,Beauty,18597.05,2024-10-22,West,Credit Card
5729,C0810,Apparel,11693.89,2024-09-05,West,Net Banking
5730,C1899,Beauty,38817.05,2024-11-07,West,Debit Card
5731,C2398,Electronics,6640.52,2024-11-14,East,COD
5732,C1985,Toys,44394.77,2024-09-23,South,Wallet
5733,C0207,Home & Kitchen,9461.56,2024-11-07,West,Credit Card
5734,C0680,Books,28270.04,2024-09-17,North,Net Banking
5735,C1708,Books,3818.04,2024-10-29,Central,COD
5736,C1672,Apparel,9618.36,2024-10-15,West,COD
5737,C2417,Beauty,32932.75,2024-09-20,Central,Wallet
5738,C2471,Toys,47576.19,2024-11-10,South,Credit Card
5739,C1314,Toys,27730.73,2024-11-01,West,COD
5740,C2109,Books,35562.76,2024-10-28,Central,Credit Card
5741,C1525,Toys,21803.65,2024-10-09,North,Credit Card
5742,C1044,Beauty,8797.8,2024-11-06,East,COD
5743,C1012,Electronics,16502.06,2024-11-17,Central,Wallet
5744,C0777,Toys,30053.63,2024-09-20,South,Net Banking
5745,C0041,Electronics,419.07,2024-09-09,East,Debit Card
5746,C0204,Sports,48947.66,2024-11-29,West,Net Banking
5747,C0602,Toys,30922.6,2024-09-09,East,Wallet
5748,C2671,Sports,11495.08,2024-09-05,East,Wallet
5749,C2311,Electronics,11041.81,2024-09-16,North,Credit Card
5750,C2116,Toys,28829.61,2024-10-12,South,Wallet
5751,C2227,Books,6792.28,2024-11-15,Central,COD
5752,C1781,Sports,16494.8,2024-11-25,West,Debit Card
5753,C0655,Sports,39337.03,2024-11-29,South,Debit Card
5754,C0047,Home & Kitchen,31129.02,2024-11-30,South,UPI
5755,C2125,Apparel,11828.91,2024-09-30,North,COD
5756,C1985,Books,21518.74,2024-09-14,Central,Debit Card
5757,C2289,Beauty,20152.8,2024-11-12,Central,UPI
5758,C2659,Toys,18626.07,2024-11-08,South,UPI
5759,C0349,Books,33011.31,2024-10-02,North,Net Banking
5760,C2522,Books,20569.2,2024-11-07,West,COD
5761,C1365,Books,7815.17,2024-11-23,East,UPI
5762,C1269,Apparel,39810.05,2024-10-10,West,Debit Card
5763,C0494,Sports,8334.67,2024-09-29,North,Wallet
5764,C0796,Books,33090.71,2024-10-11,West,UPI
5765,C0053,Electronics,24909.79,2024-11-03,South,Wallet
5766,C0695,Electronics,24916.19,2024-10-15,North,Credit Card
5767,C1717,Electronics,37925.95,2024-11-24,South,UPI
5768,C0601,Sports,16808.59,2024-11-19,Central,COD
5769,C2959,Electronics,29620.16,2024-11-06,West,Credit Card
5770,C0861,Books,2206.68,2024-10-09,South,Debit Card
5771,C1272,Home & Kitchen,42361.11,2024-10-07,Central,COD
5772,C0001,Toys,13691.49,2024-10-26,North,Net Banking
5773,C2190,Books,43325.87,2024-09-29,East,UPI
5774,C0022,Sports,41878.65,2024-10-23,East,UPI
5775,C2492,Electronics,39363.09,2024-11-20,North,Wallet
5776,C2283,Toys,39105.19,2024-10-16,North,Net Banking
5777,C2848,Apparel,48057.48,2024-09-22,Central,COD
5778,C1422,Electronics,13544.63,2024-10-20,South,Debit Card
5779,C0152,Beauty,40733.36,2024-11-11,East,COD
5780,C0006,Home & Kitchen,17445.57,2024-09-11,North,Debit Card
5781,C1851,Home & Kitchen,13707.18,2024-11-19,West,Wallet
5782,C1499,Apparel,30192.41,2024-09-15,West,UPI
5783,C2649,Books,41097.66,2024-09-01,North,Debit Card
5784,C0047,Beauty,12441.33,2024-09-02,East,Debit Card
5785,C1277,Electronics,27069.9,2024-09-03,South,COD
5786,C2916,Beauty,7649.64,2024-09-11,Central,UPI
5787,C2790,Apparel,29509.6,2024-10-21,South,Wallet
5788,C2996,Electronics,12078.66,2024-10-18,Central,COD
5789,C1636,Sports,47435.28,2024-11-20,North,Wallet
5790,C1822,Beauty,27115.15,2024-09-20,West,Debit Card
5791,C0645,Beauty,34950.16,2024-09-12,West,Debit Card
5792,C2835,Books,35521.84,2024-09-27,South,Wallet
5793,C0970,Home & Kitchen,36096.48,2024-09-17,South,UPI
5794,C0778,Beauty,49274.59,2024-10-09,East,UPI
5795,C2061,Beauty,45019.14,2024-10-26,West,UPI
5796,C2071,Sports,48253.74,2024-11-11,West,UPI
5797,C2444,Apparel,2242.11,2024-11-26,North,COD
5798,C2865,Beauty,4813.29,2024-11-28,East,Credit Card
5799,C0324,Electronics,10143.67,2024-09-19,West,Net Banking
5800,C0411,Electronics,16896.23,2024-10-06,Central,Debit Card
5801,C2298,Electronics,17275.93,2024-10-22,South,Credit Card
5802,C2696,Electronics,5748.63,2024-11-23,West,UPI
5803,C1210,Books,39975.28,2024-11-26,South,Credit Card
5804,C0075,Home & Kitchen,11448.34,2024-10-31,North,Net Banking
5805,C1956,Home & Kitchen,18294.25,2024-10-06,East,Net Banking
5806,C2976,Sports,47936.28,2024-09-08,Central,Wallet
5807,C2781,Toys,7050.81,2024-11-21,South,UPI
5808,C1818,Toys,3362.47,2024-10-20,North,COD
5809,C2345,Home & Kitchen,36512.89,2024-11-13,East,Net Banking
5810,C1991,Toys,19495.8,2024-10-23,South,Net Banking
5811,C0737,Apparel,16469.5,2024-11-13,West,UPI
5812,C1489,Apparel,48814.91,2024-09-18,West,UPI
5813,C2190,Home & Kitchen,1017.91,2024-10-18,West,COD
5814,C1837,Electronics,10959.87,2024-10-20,Central,Net Banking
5815,C0199,Home & Kitchen,46419.69,2024-09-07,West,Credit Card
5816,C0171,Books,19910.33,2024-10-26,North,Debit Card
5817,C0181,Apparel,36599.51,2024-11-22,North,Wallet
5818,C2594,Books,13444.9,2024-09-02,Central,COD
5819,C2408,Electronics,744.26,2024-09-28,Central,UPI
5820,C2427,Electronics,49423.14,2024-09-08,South,Wallet
5821,C0119,Apparel,18367.86,2024-09-03,Central,Debit Card
5822,C1389,Apparel,34489.27,2024-10-29,East,COD
5823,C1915,Sports,29952.3,2024-09-30,North,COD
5824,C2660,Toys,9495.31,2024-10-21,North,UPI
5825,C2553,Sports,26764.62,2024-09-06,South,Net Banking
5826,C1429,Toys,47385.61,2024-10-08,East,Debit Card
5827,C1120,Sports,29607.69,2024-09-18,North,Debit Card
5828,C1171,Sports,27929.48,2024-11-17,East,Wallet
5829,C1169,Home & Kitchen,11410.43,2024-09-12,North,COD
5830,C0067,Sports,28139.78,2024-11-10,Central,Net Banking
5831,C1425,Sports,17648.47,2024-09-28,East,Debit Card
5832,C1353,Books,49020.48,2024-09-21,South,COD
5833,C2810,Home & Kitchen,7639.52,2024-11-03,Central,Net Banking
5834,C0215,Home & Kitchen,35029.69,2024-10-19,North,Credit Card
5835,C1673,Electronics,40579.83,2024-09-18,East,COD
5836,C1733,Electronics,22491.72,2024-10-08,West,Wallet
5837,C0632,Toys,21194.65,2024-10-22,North,Credit Card
5838,C0806,Home & Kitchen,40027.89,2024-09-09,East,COD
5839,C1496,Electronics,3735.11,2024-09-26,North,UPI
5840,C1808,Apparel,34032.66,2024-11-21,North,Net Banking
5841,C2036,Toys,4874.69,2024-10-25,North,Debit Card
5842,C2157,Books,28688.66,2024-10-18,South,Credit Card
5843,C1048,Home & Kitchen,3936.66,2024-10-02,Central,Debit Card
5844,C1260,Books,28443.95,2024-09-08,West,Debit Card
5845,C2998,Sports,18394.27,2024-09-13,East,Wallet
5846,C1916,Beauty,2908.83,2024-10-29,North,COD
5847,C0328,Toys,32219.69,2024-11-07,Central,COD
5848,C1630,Books,48227.31,2024-10-09,West,COD
5849,C0880,Books,16637.87,2024-09-16,Central,Credit Card
5850,C0798,Home & Kitchen,35730.46,2024-11-03,East,Wallet
5851,C2747,Beauty,23107.3,2024-11-10,North,Debit Card
5852,C2813,Books,2647.97,2024-09-24,South,Wallet
5853,C2843,Books,42407.74,2024-09-12,Central,Debit Card
5854,C1001,Toys,496.76,2024-11-22,North,COD
5855,C0761,Apparel,1470.57,2024-10-17,West,Net Banking
5856,C0991,Apparel,9643.76,2024-09-19,Central,Wallet
5857,C1963,Apparel,39348.47,2024-09-18,South,COD
5858,C1659,Home & Kitchen,13101,2024-09-24,Central,Credit Card
5859,C1320,Apparel,38200.71,2024-10-21,West,Net Banking
5860,C2529,Toys,29767.22,2024-09-24,East,Credit Card
5861,C1800,Books,45937.62,2024-11-19,South,Credit Card
5862,C2953,Beauty,43398.82,2024-11-23,South,UPI
5863,C0560,Apparel,34362.32,2024-09-03,Central,UPI
5864,C1030,Sports,49579.45,2024-09-09,West,COD
5865,C0774,Apparel,38104.04,2024-09-23,Central,Debit Card
5866,C1202,Apparel,10777.41,2024-10-09,West,Wallet
5867,C0290,Beauty,29630.28,2024-09-20,Central,UPI
5868,C2756,Books,16702.69,2024-10-12,North,Debit Card
5869,C1101,Sports,17235.41,2024-10-20,North,Net Banking
5870,C1326,Books,28505.02,2024-11-17,Central,UPI
5871,C0827,Beauty,47977.04,2024-09-16,North,UPI
5872,C2936,Toys,19787.71,2024-10-07,South,Credit Card
5873,C2759,Apparel,9377.39,2024-10-26,South,Credit Card
5874,C2019,Books,23477.48,2024-09-28,South,UPI
5875,C1697,Sports,25409.36,2024-09-05,West,Net Banking
5876,C1224,Sports,24010.49,2024-10-27,North,Credit Card
5877,C2288,Home & Kitchen,2806.53,2024-10-19,North,Debit Card
5878,C2517,Home & Kitchen,8638.39,2024-11-04,East,Credit Card
5879,C2582,Home & Kitchen,4422.75,2024-09-05,West,Wallet
5880,C1219,Sports,2870.56,2024-11-03,East,UPI
5881,C2767,Sports,43452.4,2024-10-31,East,COD
5882,C0685,Books,22780.47,2024-09-18,East,COD
5883,C0010,Toys,46311.14,2024-09-21,North,UPI
5884,C1004,Sports,20359.93,2024-11-05,East,Wallet
5885,C1653,Toys,13265.13,2024-10-23,North,Debit Card
5886,C2350,Books,13508.84,2024-11-16,West,Wallet
5887,C2402,Apparel,5402.46,2024-09-28,Central,Wallet
5888,C2338,Sports,24322.38,2024-11-13,Central,Wallet
5889,C1138,Toys,49862.34,2024-09-10,East,COD
5890,C2893,Beauty,21476.02,2024-11-15,Central,Debit Card
5891,C1285,Electronics,43364.42,2024-11-16,South,Credit Card
5892,C1708,Toys,43644.19,2024-10-08,South,Credit Card
5893,C0540,Sports,11276.1,2024-11-15,East,Net Banking
5894,C0416,Apparel,5221.05,2024-11-10,Central,Wallet
5895,C2186,Toys,32614.64,2024-11-24,North,Debit Card
5896,C2523,Home & Kitchen,28205.77,2024-10-14,South,Debit Card
5897,C0067,Electronics,35049.2,2024-09-24,West,Net Banking
5898,C2864,Apparel,7045.04,2024-09-25,Central,COD
5899,C2881,Home & Kitchen,46963.53,2024-10-09,South,Wallet
5900,C0662,Home & Kitchen,20004.05,2024-10-30,Central,Wallet
5901,C2014,Electronics,42391.79,2024-11-04,Central,Credit Card
5902,C0528,Apparel,22621.51,2024-11-22,Central,Wallet
5903,C1979,Electronics,16624.42,2024-11-09,East,UPI
5904,C1589,Beauty,2662.9,2024-11-29,North,Wallet
5905,C0819,Sports,36221.16,2024-11-13,East,Net Banking
5906,C1254,Books,37429.15,2024-11-13,Central,COD
5907,C1111,Books,1419.17,2024-11-26,East,COD
5908,C1755,Sports,22301.37,2024-10-05,Central,Net Banking
5909,C0790,Sports,27169.52,2024-09-01,Central,Net Banking
5910,C0632,Apparel,19868.58,2024-09-16,North,COD
5911,C0244,Beauty,44025.84,2024-10-24,North,Net Banking
5912,C1642,Apparel,567.97,2024-10-24,East,Debit Card
5913,C1306,Sports,22590.01,2024-11-04,West,Debit Card
5914,C1354,Books,33341.38,2024-11-06,West,Debit Card
5915,C1343,Toys,37979.72,2024-11-03,East,UPI
5916,C0706,Home & Kitchen,23617.96,2024-10-06,North,UPI
5917,C0215,Books,26282.99,2024-10-14,Central,Net Banking
5918,C2175,Toys,6812.06,2024-11-27,North,Debit Card
5919,C0293,Books,19253.2,2024-10-03,East,UPI
5920,C0631,Apparel,44609.35,2024-10-09,East,UPI
5921,C2099,Beauty,30657.79,2024-10-08,North,Credit Card
5922,C0827,Apparel,26557.33,2024-11-08,West,UPI
5923,C2100,Toys,11821.38,2024-10-11,West,UPI
5924,C2991,Electronics,22740.24,2024-10-02,West,Credit Card
5925,C0187,Beauty,15054.29,2024-10-05,South,Credit Card
5926,C2100,Sports,20677.37,2024-09-23,North,Wallet
5927,C1364,Sports,2614.86,2024-11-18,Central,Credit Card
5928,C0125,Beauty,38886.58,2024-10-06,North,Credit Card
5929,C1103,Sports,29002.64,2024-11-14,West,Wallet
5930,C0272,Toys,30447.62,2024-11-16,West,COD
5931,C1995,Apparel,42065.84,2024-10-14,South,COD
5932,C1101,Electronics,10644.3,2024-10-20,Central,Debit Card
5933,C2158,Electronics,15080.44,2024-09-06,West,Credit Card
5934,C1450,Toys,38548.69,2024-11-28,West,Debit Card
5935,C2087,Electronics,28736.24,2024-11-03,South,COD
5936,C1029,Sports,1137.16,2024-10-14,Central,Wallet
5937,C2247,Electronics,7188.72,2024-10-26,North,Credit Card
5938,C2938,Beauty,12697.54,2024-09-19,North,Credit Card
5939,C0369,Home & Kitchen,45584.11,2024-11-16,South,Debit Card
5940,C2133,Home & Kitchen,30603.1,2024-09-03,West,Credit Card
5941,C1279,Apparel,2234.28,2024-09-13,Central,Wallet
5942,C1803,Sports,23098.85,2024-10-07,Central,Net Banking
5943,C1886,Home & Kitchen,30560.19,2024-09-15,East,UPI
5944,C2104,Books,36942.14,2024-11-27,Central,Wallet
5945,C0652,Apparel,382.94,2024-11-06,South,COD
